(3+-4)=((-4x+-7)+-9),x=-15/4,(= (+ (3) (-4)) (+ (+ (* (-4) (x)) (-7)) (-9))),(= (x) (/ (-15) (4)))
(2+3)=((9x+9)+8),x=-4/3,(= (+ (2) (3)) (+ (+ (* (9) (x)) (9)) (8))),(= (x) (/ (-4) (3)))
(-3+9)=((2x+-6)+7),x=5/2,(= (+ (-3) (9)) (+ (+ (* (2) (x)) (-6)) (7))),(= (x) (/ (5) (2)))
(3+-6)=((2x+-6)+4),x=-1/2,(= (+ (3) (-6)) (+ (+ (* (2) (x)) (-6)) (4))),(= (x) (/ (-1) (2)))
(-6+7)=((3x+5)+0),x=-4/3,(= (+ (-6) (7)) (+ (+ (* (3) (x)) (5)) (0))),(= (x) (/ (-4) (3)))
(2+6)=((-7x+-9)+-5),x=-22/7,(= (+ (2) (6)) (+ (+ (* (-7) (x)) (-9)) (-5))),(= (x) (/ (-22) (7)))
(-4+4)=((8x+7)+-8),x=1/8,(= (+ (-4) (4)) (+ (+ (* (8) (x)) (7)) (-8))),(= (x) (/ (1) (8)))
(4+5)=((-8x+7)+5),x=3/8,(= (+ (4) (5)) (+ (+ (* (-8) (x)) (7)) (5))),(= (x) (/ (3) (8)))
(3+-1)=((2x+-2)+6),x=-1,(= (+ (3) (-1)) (+ (+ (* (2) (x)) (-2)) (6))),(= (x) (-1))
(4+-8)=((5x+4)+-8),x=0,(= (+ (4) (-8)) (+ (+ (* (5) (x)) (4)) (-8))),(= (x) (0))
(9+-5)=((2x+-3)+8),x=-1/2,(= (+ (9) (-5)) (+ (+ (* (2) (x)) (-3)) (8))),(= (x) (/ (-1) (2)))
(-5+-1)=((8x+-9)+7),x=-1/2,(= (+ (-5) (-1)) (+ (+ (* (8) (x)) (-9)) (7))),(= (x) (/ (-1) (2)))
(1+-6)=((-3x+-6)+-3),x=-4/3,(= (+ (1) (-6)) (+ (+ (* (-3) (x)) (-6)) (-3))),(= (x) (/ (-4) (3)))
(-9+1)=((4x+3)+9),x=-5,(= (+ (-9) (1)) (+ (+ (* (4) (x)) (3)) (9))),(= (x) (-5))
(-8+2)=((-2x+-6)+-4),x=-2,(= (+ (-8) (2)) (+ (+ (* (-2) (x)) (-6)) (-4))),(= (x) (-2))
(3+-6)=((5x+-4)+5),x=-4/5,(= (+ (3) (-6)) (+ (+ (* (5) (x)) (-4)) (5))),(= (x) (/ (-4) (5)))
(6+9)=((2x+-4)+-8),x=27/2,(= (+ (6) (9)) (+ (+ (* (2) (x)) (-4)) (-8))),(= (x) (/ (27) (2)))
(1+7)=((5x+9)+-8),x=7/5,(= (+ (1) (7)) (+ (+ (* (5) (x)) (9)) (-8))),(= (x) (/ (7) (5)))
(4+7)=((6x+5)+2),x=2/3,(= (+ (4) (7)) (+ (+ (* (6) (x)) (5)) (2))),(= (x) (/ (2) (3)))
(-3x/2)=(-4/-3),x=-8/9,(= (/ (* (-3) (x)) (2)) (/ (-4) (-3))),(= (x) (/ (-8) (9)))
(-9x/1)=(6/-4),x=1/6,(= (/ (* (-9) (x)) (1)) (/ (6) (-4))),(= (x) (/ (1) (6)))
(7x/3)=(5/-5),x=-3/7,(= (/ (* (7) (x)) (3)) (/ (5) (-5))),(= (x) (/ (-3) (7)))
(7x/1)=(3/-6),x=-1/14,(= (/ (* (7) (x)) (1)) (/ (3) (-6))),(= (x) (/ (-1) (14)))
(6x/-5)=(-6/-3),x=-5/3,(= (/ (* (6) (x)) (-5)) (/ (-6) (-3))),(= (x) (/ (-5) (3)))
(9x/9)=(1/-8),x=-1/8,(= (/ (* (9) (x)) (9)) (/ (1) (-8))),(= (x) (/ (-1) (8)))
(-7x/-6)=(9/1),x=54/7,(= (/ (* (-7) (x)) (-6)) (/ (9) (1))),(= (x) (/ (54) (7)))
(4x/1)=(-6/5),x=-3/10,(= (/ (* (4) (x)) (1)) (/ (-6) (5))),(= (x) (/ (-3) (10)))
(-9x/7)=(0/4),x=0,(= (/ (* (-9) (x)) (7)) (/ (0) (4))),(= (x) (0))
(-7x/-7)=(-3/-1),x=3,(= (/ (* (-7) (x)) (-7)) (/ (-3) (-1))),(= (x) (3))
(7x/-4)=(7/-2),x=2,(= (/ (* (7) (x)) (-4)) (/ (7) (-2))),(= (x) (2))
(-8x/-9)=(1/-5),x=-9/40,(= (/ (* (-8) (x)) (-9)) (/ (1) (-5))),(= (x) (/ (-9) (40)))
(-7x/-3)=(-4/-5),x=12/35,(= (/ (* (-7) (x)) (-3)) (/ (-4) (-5))),(= (x) (/ (12) (35)))
(-5x/1)=(0/2),x=0,(= (/ (* (-5) (x)) (1)) (/ (0) (2))),(= (x) (0))
(7x/-8)=(5/7),x=-40/49,(= (/ (* (7) (x)) (-8)) (/ (5) (7))),(= (x) (/ (-40) (49)))
(-1x/2)=(-6/-4),x=-3,(= (/ (* (-1) (x)) (2)) (/ (-6) (-4))),(= (x) (-3))
(6x/2)=(8/3),x=8/9,(= (/ (* (6) (x)) (2)) (/ (8) (3))),(= (x) (/ (8) (9)))
(3x/9)=(-1/-9),x=1/3,(= (/ (* (3) (x)) (9)) (/ (-1) (-9))),(= (x) (/ (1) (3)))
(2x/-2)=(-8/8),x=1,(= (/ (* (2) (x)) (-2)) (/ (-8) (8))),(= (x) (1))
(-3x/3)=(8/-3),x=8/3,(= (/ (* (-3) (x)) (3)) (/ (8) (-3))),(= (x) (/ (8) (3)))
(-7x/7)=(3/-3),x=1,(= (/ (* (-7) (x)) (7)) (/ (3) (-3))),(= (x) (1))
(x/8)=(1/-4),x=-2,(= (/ (x) (8)) (/ (1) (-4))),(= (x) (-2))
(9x/-2)=(-2/-8),x=-1/18,(= (/ (* (9) (x)) (-2)) (/ (-2) (-8))),(= (x) (/ (-1) (18)))
(8x/-1)=(-2/8),x=1/32,(= (/ (* (8) (x)) (-1)) (/ (-2) (8))),(= (x) (/ (1) (32)))
(-2x/7)=(5/7),x=-5/2,(= (/ (* (-2) (x)) (7)) (/ (5) (7))),(= (x) (/ (-5) (2)))
(3x/8)=(-5/-2),x=20/3,(= (/ (* (3) (x)) (8)) (/ (-5) (-2))),(= (x) (/ (20) (3)))
(-9x/5)=(-3/-7),x=-5/21,(= (/ (* (-9) (x)) (5)) (/ (-3) (-7))),(= (x) (/ (-5) (21)))
(3x/1)=(-9/-7),x=3/7,(= (/ (* (3) (x)) (1)) (/ (-9) (-7))),(= (x) (/ (3) (7)))
(6x/-3)=(-7/-4),x=-7/8,(= (/ (* (6) (x)) (-3)) (/ (-7) (-4))),(= (x) (/ (-7) (8)))
(-9x/-5)=(-7/-2),x=35/18,(= (/ (* (-9) (x)) (-5)) (/ (-7) (-2))),(= (x) (/ (35) (18)))
(-9x/4)=(3/-9),x=4/27,(= (/ (* (-9) (x)) (4)) (/ (3) (-9))),(= (x) (/ (4) (27)))
(3x/4)=(4/-1),x=-16/3,(= (/ (* (3) (x)) (4)) (/ (4) (-1))),(= (x) (/ (-16) (3)))
(-4x/2)=(5/4),x=-5/8,(= (/ (* (-4) (x)) (2)) (/ (5) (4))),(= (x) (/ (-5) (8)))
(6x/1)=(-2/-9),x=1/27,(= (/ (* (6) (x)) (1)) (/ (-2) (-9))),(= (x) (/ (1) (27)))
(-8x/5)=(9/1),x=-45/8,(= (/ (* (-8) (x)) (5)) (/ (9) (1))),(= (x) (/ (-45) (8)))
(-8x/3)=(-3/-8),x=-9/64,(= (/ (* (-8) (x)) (3)) (/ (-3) (-8))),(= (x) (/ (-9) (64)))
(-6x/8)=(2/5),x=-8/15,(= (/ (* (-6) (x)) (8)) (/ (2) (5))),(= (x) (/ (-8) (15)))
(-2x/7)=(3/-9),x=7/6,(= (/ (* (-2) (x)) (7)) (/ (3) (-9))),(= (x) (/ (7) (6)))
(2x/4)=(9/-4),x=-9/2,(= (/ (* (2) (x)) (4)) (/ (9) (-4))),(= (x) (/ (-9) (2)))
(-6x/-1)=(8/-4),x=-1/3,(= (/ (* (-6) (x)) (-1)) (/ (8) (-4))),(= (x) (/ (-1) (3)))
(-5x/0)=(6/-5),x=0,(= (/ (* (-5) (x)) (0)) (/ (6) (-5))),(= (x) (0))
(-6x/-2)=(-4/4),x=-1/3,(= (/ (* (-6) (x)) (-2)) (/ (-4) (4))),(= (x) (/ (-1) (3)))
(8x/8)=(1/1),x=1,(= (/ (* (8) (x)) (8)) (/ (1) (1))),(= (x) (1))
(-3x/3)=(-1/-4),x=-1/4,(= (/ (* (-3) (x)) (3)) (/ (-1) (-4))),(= (x) (/ (-1) (4)))
(4x/-5)=(7/6),x=-35/24,(= (/ (* (4) (x)) (-5)) (/ (7) (6))),(= (x) (/ (-35) (24)))
(-4x/3)=(-4/2),x=3/2,(= (/ (* (-4) (x)) (3)) (/ (-4) (2))),(= (x) (/ (3) (2)))
(4x/-8)=(-7/4),x=7/2,(= (/ (* (4) (x)) (-8)) (/ (-7) (4))),(= (x) (/ (7) (2)))
(9x/1)=(-6/2),x=-1/3,(= (/ (* (9) (x)) (1)) (/ (-6) (2))),(= (x) (/ (-1) (3)))
(-5x/8)=(-8/-6),x=-32/15,(= (/ (* (-5) (x)) (8)) (/ (-8) (-6))),(= (x) (/ (-32) (15)))
(-5x/3)=(3/-5),x=9/25,(= (/ (* (-5) (x)) (3)) (/ (3) (-5))),(= (x) (/ (9) (25)))
(7x/-1)=(3/3),x=-1/7,(= (/ (* (7) (x)) (-1)) (/ (3) (3))),(= (x) (/ (-1) (7)))
(-2x/-6)=(1/8),x=3/8,(= (/ (* (-2) (x)) (-6)) (/ (1) (8))),(= (x) (/ (3) (8)))
(-7x/1)=(6/-8),x=3/28,(= (/ (* (-7) (x)) (1)) (/ (6) (-8))),(= (x) (/ (3) (28)))
(9x/1)=(8/1),x=8/9,(= (/ (* (9) (x)) (1)) (/ (8) (1))),(= (x) (/ (8) (9)))
(-8x/-9)=(6/-2),x=-27/8,(= (/ (* (-8) (x)) (-9)) (/ (6) (-2))),(= (x) (/ (-27) (8)))
(-3x/9)=(-7/1),x=21,(= (/ (* (-3) (x)) (9)) (/ (-7) (1))),(= (x) (21))
(9x/8)=(3/-5),x=-8/15,(= (/ (* (9) (x)) (8)) (/ (3) (-5))),(= (x) (/ (-8) (15)))
(-4x/4)=(5/-4),x=5/4,(= (/ (* (-4) (x)) (4)) (/ (5) (-4))),(= (x) (/ (5) (4)))
(-7x/-2)=(0/9),x=0,(= (/ (* (-7) (x)) (-2)) (/ (0) (9))),(= (x) (0))
(x/4)=(5/5),x=4,(= (/ (x) (4)) (/ (5) (5))),(= (x) (4))
(7x/-7)=(9/7),x=-9/7,(= (/ (* (7) (x)) (-7)) (/ (9) (7))),(= (x) (/ (-9) (7)))
(-8x/-9)=(3/-3),x=-9/8,(= (/ (* (-8) (x)) (-9)) (/ (3) (-3))),(= (x) (/ (-9) (8)))
(5x/8)=(7/9),x=56/45,(= (/ (* (5) (x)) (8)) (/ (7) (9))),(= (x) (/ (56) (45)))
(3x/6)=(9/3),x=6,(= (/ (* (3) (x)) (6)) (/ (9) (3))),(= (x) (6))
(9x/0)=(-9/-9),x=0,(= (/ (* (9) (x)) (0)) (/ (-9) (-9))),(= (x) (0))
(-1x/5)=(-3/-4),x=-15/4,(= (/ (* (-1) (x)) (5)) (/ (-3) (-4))),(= (x) (/ (-15) (4)))
(-8x/-7)=(-3/-3),x=7/8,(= (/ (* (-8) (x)) (-7)) (/ (-3) (-3))),(= (x) (/ (7) (8)))
(x/-6)=(3/2),x=-9,(= (/ (x) (-6)) (/ (3) (2))),(= (x) (-9))
(7x/0)=(8/-8),x=0,(= (/ (* (7) (x)) (0)) (/ (8) (-8))),(= (x) (0))
(4x/4)=(-4/-5),x=4/5,(= (/ (* (4) (x)) (4)) (/ (-4) (-5))),(= (x) (/ (4) (5)))
(6x/-9)=(-7/4),x=21/8,(= (/ (* (6) (x)) (-9)) (/ (-7) (4))),(= (x) (/ (21) (8)))
(3x/-6)=(-8/5),x=16/5,(= (/ (* (3) (x)) (-6)) (/ (-8) (5))),(= (x) (/ (16) (5)))
(-9x/7)=(1/3),x=-7/27,(= (/ (* (-9) (x)) (7)) (/ (1) (3))),(= (x) (/ (-7) (27)))
(2x/4)=(5/-3),x=-10/3,(= (/ (* (2) (x)) (4)) (/ (5) (-3))),(= (x) (/ (-10) (3)))
(x/2)=(-1/1),x=-2,(= (/ (x) (2)) (/ (-1) (1))),(= (x) (-2))
(2x/-9)=(1/1),x=-9/2,(= (/ (* (2) (x)) (-9)) (/ (1) (1))),(= (x) (/ (-9) (2)))
(-5x/-3)=(-1/3),x=-1/5,(= (/ (* (-5) (x)) (-3)) (/ (-1) (3))),(= (x) (/ (-1) (5)))
(-1x/-7)=(-9/-2),x=63/2,(= (/ (* (-1) (x)) (-7)) (/ (-9) (-2))),(= (x) (/ (63) (2)))
(-1x/-7)=(-9/-1),x=63,(= (/ (* (-1) (x)) (-7)) (/ (-9) (-1))),(= (x) (63))
(2x/7)=(-5/1),x=-35/2,(= (/ (* (2) (x)) (7)) (/ (-5) (1))),(= (x) (/ (-35) (2)))
x=(0-2)/1,x=-2,(= (x) (/ (- (0) (2)) (1))),(= (x) (-2))
x=(-9-1)/1,x=-10,(= (x) (/ (- (-9) (1)) (1))),(= (x) (-10))
x=(5-5)/6,x=0,(= (x) (/ (- (5) (5)) (6))),(= (x) (0))
x=(-5--4)/6,x=-1/6,(= (x) (/ (- (-5) (-4)) (6))),(= (x) (/ (-1) (6)))
x=(5--5)/7,x=10/7,(= (x) (/ (- (5) (-5)) (7))),(= (x) (/ (10) (7)))
x=(2--4)/7,x=6/7,(= (x) (/ (- (2) (-4)) (7))),(= (x) (/ (6) (7)))
x=(-5--4)/-5,x=1/5,(= (x) (/ (- (-5) (-4)) (-5))),(= (x) (/ (1) (5)))
x=(-6-7)/9,x=-13/9,(= (x) (/ (- (-6) (7)) (9))),(= (x) (/ (-13) (9)))
x=(-3-0)/-2,x=3/2,(= (x) (/ (- (-3) (0)) (-2))),(= (x) (/ (3) (2)))
x=(5--3)/-1,x=-8,(= (x) (/ (- (5) (-3)) (-1))),(= (x) (-8))
x=(6--9)/-5,x=-3,(= (x) (/ (- (6) (-9)) (-5))),(= (x) (-3))
x=(-7--6)/-1,x=1,(= (x) (/ (- (-7) (-6)) (-1))),(= (x) (1))
x=(-8--6)/6,x=-1/3,(= (x) (/ (- (-8) (-6)) (6))),(= (x) (/ (-1) (3)))
x=(-7-4)/-1,x=11,(= (x) (/ (- (-7) (4)) (-1))),(= (x) (11))
x=(-2--6)/-6,x=-2/3,(= (x) (/ (- (-2) (-6)) (-6))),(= (x) (/ (-2) (3)))
x=(-9--4)/-2,x=5/2,(= (x) (/ (- (-9) (-4)) (-2))),(= (x) (/ (5) (2)))
x=(7--2)/-5,x=-9/5,(= (x) (/ (- (7) (-2)) (-5))),(= (x) (/ (-9) (5)))
x=(-1-1)/-8,x=1/4,(= (x) (/ (- (-1) (1)) (-8))),(= (x) (/ (1) (4)))
x=(9-8)/-2,x=-1/2,(= (x) (/ (- (9) (8)) (-2))),(= (x) (/ (-1) (2)))
x=(-4--5)/6,x=1/6,(= (x) (/ (- (-4) (-5)) (6))),(= (x) (/ (1) (6)))
x=(-9--8)/2,x=-1/2,(= (x) (/ (- (-9) (-8)) (2))),(= (x) (/ (-1) (2)))
x=(7-8)/-8,x=1/8,(= (x) (/ (- (7) (8)) (-8))),(= (x) (/ (1) (8)))
x=(-2--5)/6,x=1/2,(= (x) (/ (- (-2) (-5)) (6))),(= (x) (/ (1) (2)))
x=(9--6)/7,x=15/7,(= (x) (/ (- (9) (-6)) (7))),(= (x) (/ (15) (7)))
x=(0--3)/-8,x=-3/8,(= (x) (/ (- (0) (-3)) (-8))),(= (x) (/ (-3) (8)))
x=(8--1)/-1,x=-9,(= (x) (/ (- (8) (-1)) (-1))),(= (x) (-9))
x=(8-9)/-1,x=1,(= (x) (/ (- (8) (9)) (-1))),(= (x) (1))
x=(-1-6)/-1,x=7,(= (x) (/ (- (-1) (6)) (-1))),(= (x) (7))
x=(0-2)/-2,x=1,(= (x) (/ (- (0) (2)) (-2))),(= (x) (1))
x=(-1--3)/7,x=2/7,(= (x) (/ (- (-1) (-3)) (7))),(= (x) (/ (2) (7)))
x=(-4--7)/-5,x=-3/5,(= (x) (/ (- (-4) (-7)) (-5))),(= (x) (/ (-3) (5)))
x=(-3-8)/-5,x=11/5,(= (x) (/ (- (-3) (8)) (-5))),(= (x) (/ (11) (5)))
x=(-3--5)/8,x=1/4,(= (x) (/ (- (-3) (-5)) (8))),(= (x) (/ (1) (4)))
x=(5--7)/9,x=4/3,(= (x) (/ (- (5) (-7)) (9))),(= (x) (/ (4) (3)))
x=(-7-4)/-6,x=11/6,(= (x) (/ (- (-7) (4)) (-6))),(= (x) (/ (11) (6)))
x=(6--9)/3,x=5,(= (x) (/ (- (6) (-9)) (3))),(= (x) (5))
x=(-3-5)/-8,x=1,(= (x) (/ (- (-3) (5)) (-8))),(= (x) (1))
x=(4-9)/4,x=-5/4,(= (x) (/ (- (4) (9)) (4))),(= (x) (/ (-5) (4)))
x=(0--5)/-9,x=-5/9,(= (x) (/ (- (0) (-5)) (-9))),(= (x) (/ (-5) (9)))
x=(-6--7)/-8,x=-1/8,(= (x) (/ (- (-6) (-7)) (-8))),(= (x) (/ (-1) (8)))
x=(-8-5)/-5,x=13/5,(= (x) (/ (- (-8) (5)) (-5))),(= (x) (/ (13) (5)))
x=(-4-6)/-8,x=5/4,(= (x) (/ (- (-4) (6)) (-8))),(= (x) (/ (5) (4)))
x=(-2--2)/-7,x=0,(= (x) (/ (- (-2) (-2)) (-7))),(= (x) (0))
x=(8--5)/1,x=13,(= (x) (/ (- (8) (-5)) (1))),(= (x) (13))
x=(6--8)/8,x=7/4,(= (x) (/ (- (6) (-8)) (8))),(= (x) (/ (7) (4)))
x=(6-4)/3,x=2/3,(= (x) (/ (- (6) (4)) (3))),(= (x) (/ (2) (3)))
x=(2-6)/-6,x=2/3,(= (x) (/ (- (2) (6)) (-6))),(= (x) (/ (2) (3)))
x=(5-6)/-5,x=1/5,(= (x) (/ (- (5) (6)) (-5))),(= (x) (/ (1) (5)))
x=(5-9)/-4,x=1,(= (x) (/ (- (5) (9)) (-4))),(= (x) (1))
x=(-5-1)/5,x=-6/5,(= (x) (/ (- (-5) (1)) (5))),(= (x) (/ (-6) (5)))
x=(7--6)/3,x=13/3,(= (x) (/ (- (7) (-6)) (3))),(= (x) (/ (13) (3)))
x=(-2-2)/3,x=-4/3,(= (x) (/ (- (-2) (2)) (3))),(= (x) (/ (-4) (3)))
x=(-4--3)/4,x=-1/4,(= (x) (/ (- (-4) (-3)) (4))),(= (x) (/ (-1) (4)))
x=(-3-5)/9,x=-8/9,(= (x) (/ (- (-3) (5)) (9))),(= (x) (/ (-8) (9)))
x=(7--6)/2,x=13/2,(= (x) (/ (- (7) (-6)) (2))),(= (x) (/ (13) (2)))
x=(-3-9)/-1,x=12,(= (x) (/ (- (-3) (9)) (-1))),(= (x) (12))
x=(4-0)/9,x=4/9,(= (x) (/ (- (4) (0)) (9))),(= (x) (/ (4) (9)))
x=(-5-9)/4,x=-7/2,(= (x) (/ (- (-5) (9)) (4))),(= (x) (/ (-7) (2)))
x=(-8--4)/-9,x=4/9,(= (x) (/ (- (-8) (-4)) (-9))),(= (x) (/ (4) (9)))
x=(1--1)/8,x=1/4,(= (x) (/ (- (1) (-1)) (8))),(= (x) (/ (1) (4)))
x=(9-5)/-4,x=-1,(= (x) (/ (- (9) (5)) (-4))),(= (x) (-1))
x=(-5-1)/-9,x=2/3,(= (x) (/ (- (-5) (1)) (-9))),(= (x) (/ (2) (3)))
x=(7--8)/3,x=5,(= (x) (/ (- (7) (-8)) (3))),(= (x) (5))
x=(0--3)/7,x=3/7,(= (x) (/ (- (0) (-3)) (7))),(= (x) (/ (3) (7)))
x=(-3-8)/-4,x=11/4,(= (x) (/ (- (-3) (8)) (-4))),(= (x) (/ (11) (4)))
x=(-1-7)/3,x=-8/3,(= (x) (/ (- (-1) (7)) (3))),(= (x) (/ (-8) (3)))
x=(9--8)/5,x=17/5,(= (x) (/ (- (9) (-8)) (5))),(= (x) (/ (17) (5)))
x=(-8-3)/1,x=-11,(= (x) (/ (- (-8) (3)) (1))),(= (x) (-11))
x=(4--8)/9,x=4/3,(= (x) (/ (- (4) (-8)) (9))),(= (x) (/ (4) (3)))
x=(-5-2)/-3,x=7/3,(= (x) (/ (- (-5) (2)) (-3))),(= (x) (/ (7) (3)))
x=(-2-0)/-8,x=1/4,(= (x) (/ (- (-2) (0)) (-8))),(= (x) (/ (1) (4)))
x=(8--7)/-6,x=-5/2,(= (x) (/ (- (8) (-7)) (-6))),(= (x) (/ (-5) (2)))
x=(-2--1)/6,x=-1/6,(= (x) (/ (- (-2) (-1)) (6))),(= (x) (/ (-1) (6)))
x=(-3--7)/1,x=4,(= (x) (/ (- (-3) (-7)) (1))),(= (x) (4))
x=(-5-5)/8,x=-5/4,(= (x) (/ (- (-5) (5)) (8))),(= (x) (/ (-5) (4)))
x=(9--6)/-8,x=-15/8,(= (x) (/ (- (9) (-6)) (-8))),(= (x) (/ (-15) (8)))
x=(-1--4)/-4,x=-3/4,(= (x) (/ (- (-1) (-4)) (-4))),(= (x) (/ (-3) (4)))
x=(6--6)/-1,x=-12,(= (x) (/ (- (6) (-6)) (-1))),(= (x) (-12))
x=(-4--8)/3,x=4/3,(= (x) (/ (- (-4) (-8)) (3))),(= (x) (/ (4) (3)))
x=(-7--6)/2,x=-1/2,(= (x) (/ (- (-7) (-6)) (2))),(= (x) (/ (-1) (2)))
8x=((-4--7x)+-4),x=-8,(= (* (8) (x)) (+ (- (-4) (* (-7) (x))) (-4))),(= (x) (-8))
-8x=((6-2x)+1),x=-7/6,(= (* (-8) (x)) (+ (- (6) (* (2) (x))) (1))),(= (x) (/ (-7) (6)))
-6x=((2-5x)+3),x=-5,(= (* (-6) (x)) (+ (- (2) (* (5) (x))) (3))),(= (x) (-5))
5x=((5-2x)+9),x=2,(= (* (5) (x)) (+ (- (5) (* (2) (x))) (9))),(= (x) (2))
5x=((-8-3x)+6),x=-1/4,(= (* (5) (x)) (+ (- (-8) (* (3) (x))) (6))),(= (x) (/ (-1) (4)))
-6x=((0-7x)+5),x=5,(= (* (-6) (x)) (+ (- (0) (* (7) (x))) (5))),(= (x) (5))
-7x=((-9--7x)+-4),x=13/14,(= (* (-7) (x)) (+ (- (-9) (* (-7) (x))) (-4))),(= (x) (/ (13) (14)))
-6x=((9--4x)+3),x=-6/5,(= (* (-6) (x)) (+ (- (9) (* (-4) (x))) (3))),(= (x) (/ (-6) (5)))
-2x=((8-8x)+1),x=3/2,(= (* (-2) (x)) (+ (- (8) (* (8) (x))) (1))),(= (x) (/ (3) (2)))
-2x=((-6--3x)+3),x=3/5,(= (* (-2) (x)) (+ (- (-6) (* (-3) (x))) (3))),(= (x) (/ (3) (5)))
4x=((-9-9x)+5),x=-4/13,(= (* (4) (x)) (+ (- (-9) (* (9) (x))) (5))),(= (x) (/ (-4) (13)))
-8x=((-7-7x)+-4),x=11,(= (* (-8) (x)) (+ (- (-7) (* (7) (x))) (-4))),(= (x) (11))
-2x=((-7-0)+-7),x=7,(= (* (-2) (x)) (+ (- (-7) (0)) (-7))),(= (x) (7))
-9x=((-7-4x)+6),x=1/5,(= (* (-9) (x)) (+ (- (-7) (* (4) (x))) (6))),(= (x) (/ (1) (5)))
-3x=((-7--7x)+-3),x=1,(= (* (-3) (x)) (+ (- (-7) (* (-7) (x))) (-3))),(= (x) (1))
-3x=((-6-5x)+-1),x=-7/2,(= (* (-3) (x)) (+ (- (-6) (* (5) (x))) (-1))),(= (x) (/ (-7) (2)))
-8x=((-8--3x)+3),x=5/11,(= (* (-8) (x)) (+ (- (-8) (* (-3) (x))) (3))),(= (x) (/ (5) (11)))
-5x=((-9--9x)+-1),x=5/7,(= (* (-5) (x)) (+ (- (-9) (* (-9) (x))) (-1))),(= (x) (/ (5) (7)))
3x=((5--2x)+-9),x=-4,(= (* (3) (x)) (+ (- (5) (* (-2) (x))) (-9))),(= (x) (-4))
3x=((6--2x)+3),x=9,(= (* (3) (x)) (+ (- (6) (* (-2) (x))) (3))),(= (x) (9))
-8x=((8--7x)+-4),x=-4/15,(= (* (-8) (x)) (+ (- (8) (* (-7) (x))) (-4))),(= (x) (/ (-4) (15)))
5x=((-2--1x)+0),x=-1/2,(= (* (5) (x)) (+ (- (-2) (* (-1) (x))) (0))),(= (x) (/ (-1) (2)))
-4x=((-7--4x)+2),x=5/8,(= (* (-4) (x)) (+ (- (-7) (* (-4) (x))) (2))),(= (x) (/ (5) (8)))
-6x=((-5-4x)+-4),x=9/2,(= (* (-6) (x)) (+ (- (-5) (* (4) (x))) (-4))),(= (x) (/ (9) (2)))
x=((6-5x)+-2),x=2/3,(= (x) (+ (- (6) (* (5) (x))) (-2))),(= (x) (/ (2) (3)))
-8x=((3-x)+7),x=-10/7,(= (* (-8) (x)) (+ (- (3) (x)) (7))),(= (x) (/ (-10) (7)))
6x=((-8--5x)+8),x=0,(= (* (6) (x)) (+ (- (-8) (* (-5) (x))) (8))),(= (x) (0))
-6x=((6--7x)+1),x=-7/13,(= (* (-6) (x)) (+ (- (6) (* (-7) (x))) (1))),(= (x) (/ (-7) (13)))
3x=((-4--8x)+3),x=1/5,(= (* (3) (x)) (+ (- (-4) (* (-8) (x))) (3))),(= (x) (/ (1) (5)))
7x=((-7--2x)+-7),x=-14/5,(= (* (7) (x)) (+ (- (-7) (* (-2) (x))) (-7))),(= (x) (/ (-14) (5)))
-9x=((-1--1x)+9),x=-4/5,(= (* (-9) (x)) (+ (- (-1) (* (-1) (x))) (9))),(= (x) (/ (-4) (5)))
6x=((-8--2x)+-4),x=-3,(= (* (6) (x)) (+ (- (-8) (* (-2) (x))) (-4))),(= (x) (-3))
3x=((4-6x)+-1),x=1/3,(= (* (3) (x)) (+ (- (4) (* (6) (x))) (-1))),(= (x) (/ (1) (3)))
7x=((4--4x)+6),x=10/3,(= (* (7) (x)) (+ (- (4) (* (-4) (x))) (6))),(= (x) (/ (10) (3)))
4x=((-3--3x)+5),x=2,(= (* (4) (x)) (+ (- (-3) (* (-3) (x))) (5))),(= (x) (2))
4x=((5-0)+-8),x=-3/4,(= (* (4) (x)) (+ (- (5) (0)) (-8))),(= (x) (/ (-3) (4)))
8x=((1-3x)+6),x=7/11,(= (* (8) (x)) (+ (- (1) (* (3) (x))) (6))),(= (x) (/ (7) (11)))
0=((2--6x)+2),x=-2/3,(= (0) (+ (- (2) (* (-6) (x))) (2))),(= (x) (/ (-2) (3)))
-8x=((-3-9x)+-1),x=-4,(= (* (-8) (x)) (+ (- (-3) (* (9) (x))) (-1))),(= (x) (-4))
9x=((-1--6x)+6),x=5/3,(= (* (9) (x)) (+ (- (-1) (* (-6) (x))) (6))),(= (x) (/ (5) (3)))
-3x=((7--1x)+-6),x=-1/4,(= (* (-3) (x)) (+ (- (7) (* (-1) (x))) (-6))),(= (x) (/ (-1) (4)))
x=((6-7x)+-7),x=-1/8,(= (x) (+ (- (6) (* (7) (x))) (-7))),(= (x) (/ (-1) (8)))
-7x=((-7--4x)+-3),x=10/11,(= (* (-7) (x)) (+ (- (-7) (* (-4) (x))) (-3))),(= (x) (/ (10) (11)))
8x=((-5--1x)+2),x=-3/7,(= (* (8) (x)) (+ (- (-5) (* (-1) (x))) (2))),(= (x) (/ (-3) (7)))
0=((2-2x)+-5),x=-3/2,(= (0) (+ (- (2) (* (2) (x))) (-5))),(= (x) (/ (-3) (2)))
2x=((-8-5x)+-5),x=-13/7,(= (* (2) (x)) (+ (- (-8) (* (5) (x))) (-5))),(= (x) (/ (-13) (7)))
